2025-02-03 16:35:33,031 INFO    StreamThr :18576 [internal.py:wandb_internal():85] W&B internal server running at pid: 18576, started at: 2025-02-03 16:35:33.031956
2025-02-03 16:36:26,428 DEBUG   HandlerThread:18576 [handler.py:handle_request():158] handle_request: defer
2025-02-03 16:36:26,428 INFO    HandlerThread:18576 [handler.py:handle_request_defer():184] handle defer: 13
2025-02-03 16:36:26,428 DEBUG   SenderThread:18576 [sender.py:send_request():405] send_request: defer
2025-02-03 16:36:26,428 INFO    SenderThread:18576 [sender.py:send_request_defer():609] handle sender defer: 13
2025-02-03 16:36:26,428 INFO    SenderThread:18576 [sender.py:transition_state():613] send defer: 14
2025-02-03 16:36:26,428 DEBUG   HandlerThread:18576 [handler.py:handle_request():158] handle_request: defer
2025-02-03 16:36:26,428 INFO    HandlerThread:18576 [handler.py:handle_request_defer():184] handle defer: 14
2025-02-03 16:36:26,428 DEBUG   SenderThread:18576 [sender.py:send():378] send: final
2025-02-03 16:36:26,428 DEBUG   SenderThread:18576 [sender.py:send():378] send: footer
2025-02-03 16:36:26,428 DEBUG   SenderThread:18576 [sender.py:send_request():405] send_request: defer
2025-02-03 16:36:26,428 INFO    SenderThread:18576 [sender.py:send_request_defer():609] handle sender defer: 14
2025-02-03 16:36:26,428 DEBUG   HandlerThread:18576 [handler.py:handle_request():158] handle_request: poll_exit
2025-02-03 16:36:26,428 DEBUG   SenderThread:18576 [sender.py:send_request():405] send_request: poll_exit
2025-02-03 16:36:26,428 DEBUG   HandlerThread:18576 [handler.py:handle_request():158] handle_request: internal_messages
2025-02-03 16:36:26,428 DEBUG   HandlerThread:18576 [handler.py:handle_request():158] handle_request: server_info
2025-02-03 16:36:26,428 DEBUG   HandlerThread:18576 [handler.py:handle_request():158] handle_request: get_summary
2025-02-03 16:36:26,428 DEBUG   HandlerThread:18576 [handler.py:handle_request():158] handle_request: sampled_history
2025-02-03 16:36:26,428 DEBUG   SenderThread:18576 [sender.py:send_request():405] send_request: server_info
2025-02-03 16:36:26,495 DEBUG   HandlerThread:18576 [handler.py:handle_request():158] handle_request: shutdown
2025-02-03 16:36:26,495 INFO    HandlerThread:18576 [handler.py:finish():882] shutting down handler
2025-02-03 16:36:27,432 INFO    WriterThread:18576 [datastore.py:close():296] close: c:\Users\cmdunham\OneDrive\Documents\phd_program\ChemicalDataGeneration\models\wandb\run-20250203_163533-9oxwjwl2\run-9oxwjwl2.wandb
2025-02-03 16:36:27,503 INFO    SenderThread:18576 [sender.py:finish():1545] shutting down sender
2025-02-03 16:36:27,503 INFO    SenderThread:18576 [file_pusher.py:finish():169] shutting down file pusher
2025-02-03 16:36:27,503 INFO    SenderThread:18576 [file_pusher.py:join():175] waiting for file pusher
